cod_dep_com_5;CODDEP;nom_commune_maj;code_postal;Population totale
29167;29;PLOGASTEL-SAINT-GERMAIN;;2029
29168;29;PLOGOFF;;1250
29169;29;PLOGONNEC;;3254
29170;29;PLOMELIN;;4354
29171;29;PLOMEUR;;3903
29172;29;PLOMODIERN;;2313
29173;29;PLONEIS;;2526
29174;29;PLONEOUR-LANVERN;;6410
29175;29;PLONEVEZ-DU-FAOU;;2159
29176;29;PLONEVEZ-PORZAY;;1828
29177;29;PLOUARZEL;;3945
29178;29;PLOUDALMEZEAU;;6440
29179;29;PLOUDANIEL;;3854
29180;29;PLOUDIRY;;935
29181;29;PLOUEDERN;;3015
29182;29;PLOUEGAT-GUERAND;;1085
29183;29;PLOUEGAT-MOYSAN;;723
29184;29;PLOUENAN;;2592
29185;29;PLOUESCAT;;3590
29186;29;PLOUEZOC'H;;1671
29187;29;PLOUGAR;;819
29188;29;PLOUGASNOU;29630;2861
29189;29;PLOUGASTEL-DAOULAS;29470;13526
29190;29;PLOUGONVELIN;;4288
29191;29;PLOUGONVEN;;3548
29192;29;PLOUGOULM;;1806
29193;29;PLOUGOURVEST;;1459
29195;29;PLOUGUERNEAU;;6770
29196;29;PLOUGUIN;;2208
29197;29;PLOUHINEC;;4060
29198;29;PLOUIDER;;1884
29199;29;PLOUIGNEAU;;5257
29201;29;PLOUMOGUER;;2157
29202;29;PLOUNEOUR-MENEZ;;1315
29204;29;PLOUNEVENTER;;2119
29205;29;PLOUNEVEZEL;;1200
29206;29;PLOUNEVEZ-LOCHRIST;;2390
29207;29;PLOURIN-LES-MORLAIX;;4808
29208;29;PLOURIN;;1274
29209;29;PLOUVIEN;;3936
29210;29;PLOUVORN;;2934
29211;29;PLOUYE;;677
29212;29;PLOUZANE;;13741
29213;29;PLOUZEVEDE;;1800
29214;29;PLOVAN;;707
29215;29;PLOZEVET;;3022
29216;29;PLUGUFFAN;;4282
29217;29;PONT-AVEN;29930;2879
29218;29;PONT-CROIX;;1598
29220;29;PONT-L'ABBE;;8764
29221;29;PORSPODER;;1832
29222;29;PORT-LAUNAY;;405
29224;29;POULDERGAT;;1239
29225;29;POULDREUZIC;;2210
29226;29;POULLAN-SUR-MER;;1603
29227;29;POULLAOUEN;;1512
29228;29;PRIMELIN;;673
29229;29;QUEMENEVEN;;1148
29230;29;QUERRIEN;;1722
29232;29;QUIMPER;29000;65761
29233;29;QUIMPERLE;29300;12678
29234;29;REDENE;;2979
29235;29;LE RELECQ-KERHUON;;11951
29236;29;RIEC-SUR-BELON;;4298
29237;29;LA ROCHE-MAURICE;;1858
29238;29;ROSCANVEL;;865
29239;29;ROSCOFF;29680;3574
29240;29;ROSNOEN;;985
29241;29;ROSPORDEN;;7776
29243;29;SAINT-COULITZ;;466
29244;29;SAINT-DERRIEN;;834
29245;29;SAINT-DIVY;;1578
29246;29;SAINT-ELOY;;217
29247;29;SAINT-EVARZEC;;3616
29248;29;SAINT-FREGANT;;854
29249;29;SAINT-GOAZEC;;722
29250;29;SAINT-HERNIN;;772
29251;29;SAINT-JEAN-DU-DOIGT;;667
29252;29;SAINT-JEAN-TROLIMON;;958
29254;29;SAINT-MARTIN-DES-CHAMPS;29600;4767
29255;29;SAINT-MEEN;;946
29256;29;SAINT-NIC;29550;780
29257;29;SAINT-PABU;;2131
29259;29;SAINT-POL-DE-LEON;;6953
29260;29;SAINT-RENAN;;8358
29261;29;SAINT-RIVOAL;;214
29262;29;SAINT-SAUVEUR;;796
29263;29;SAINT-SEGAL;;1134
29264;29;SAINT-SERVAIS;;788
29265;29;SAINTE-SEVE;;1075
29266;29;SAINT-THEGONNEC LOC-EGUINER;;3122
29267;29;SAINT-THOIS;;738
29268;29;SAINT-THONAN;;1935
29269;29;SAINT-THURIEN;;1053
29270;29;SAINT-URBAIN;;1681
29271;29;SAINT-VOUGAY;;925
29272;29;SAINT-YVI;;3317
29273;29;SANTEC;;2470
29274;29;SCAER;;5406
29275;29;SCRIGNAC;;756
29276;29;SIBIRIL;;1225
29277;29;SIZUN;;2367
29278;29;SPEZET;;1801
29279;29;TAULE;;2975
29280;29;TELGRUC-SUR-MER;;2158
29281;29;TOURCH;;1024
29282;29;TREBABU;;370
29284;29;TREFFIAGAT;;2505
29285;29;TREFLAOUENAN;;528
29286;29;TREFLEVENEZ;;251
29287;29;TREFLEZ;;994
29288;29;TREGARANTEC;;618
29289;29;TREGARVAN;;120
29290;29;TREGLONOU;;699
29291;29;TREGOUREZ;;975
29292;29;TREGUENNEC;;322
29293;29;TREGUNC;;7288
29294;29;LE TREHOU;;662
29295;29;TREMAOUEZAN;;554
29296;29;TREMEOC;;1387
29297;29;TREMEVEN;;2365
29298;29;TREOGAT;;586
29299;29;TREOUERGAT;;336
29300;29;LE TREVOUX;;1648
29301;29;TREZILIDE;;394
29302;29;PONT-DE-BUIS-LES-QUIMERCH;;3775
30001;30;AIGALIERS;;531
30002;30;AIGREMONT;;792
30003;30;AIGUES-MORTES;30220;8640
30004;30;AIGUES-VIVES;30670;3400
30005;30;AIGUEZE;;218
30006;30;AIMARGUES;30470;5770
30007;30;ALES;30100;42452
30008;30;ALLEGRE-LES-FUMADES;;970
30009;30;ALZON;;175
30010;30;ANDUZE;30140;3368
30011;30;LES ANGLES;30133;8681
30012;30;ARAMON;;4295
30013;30;ARGILLIERS;;477
30014;30;ARPAILLARGUES-ET-AUREILLAC;;1049
30015;30;ARPHY;;157
30016;30;ARRE;;298
30017;30;ARRIGAS;30770;212
30018;30;ASPERES;;527
30019;30;AUBAIS;;2955
30020;30;AUBORD;30620;2406
30021;30;AUBUSSARGUES;;325
30022;30;AUJAC;;186
30023;30;AUJARGUES;;803
30024;30;AULAS;;463
30025;30;AUMESSAS;;233
30026;30;AVEZE;;1108
30027;30;BAGARD;;2615
30028;30;BAGNOLS-SUR-CEZE;;18449
30029;30;BARJAC;;1646
30030;30;BARON;;372
30031;30;LA BASTIDE-D'ENGRAS;;202
30032;30;BEAUCAIRE;30300;16045
30033;30;BEAUVOISIN;;5159
30034;30;BELLEGARDE;30127;7438
30035;30;BELVEZET;;240
30036;30;BERNIS;30620;3448
30037;30;BESSEGES;30160;2869
30038;30;BEZ-ET-ESPARON;;339
30039;30;BEZOUCE;;2335
30040;30;BLANDAS;;131
30041;30;BLAUZAC;;1258
30042;30;BOISSET-ET-GAUJAC;;2596
30043;30;BOISSIERES;;592
30044;30;BONNEVAUX;;90
30045;30;BORDEZAC;;394
30046;30;BOUCOIRAN-ET-NOZIERES;;995
30047;30;BOUILLARGUES;30230;6407
30048;30;BOUQUET;;178
30049;30;BOURDIC;;391
30050;30;BRAGASSARGUES;;171
30051;30;BRANOUX-LES-TAILLADES;;1368
30052;30;BREAU-MARS;;661
30053;30;BRIGNON;;799
30054;30;BROUZET-LES-QUISSAC;;305
30055;30;BROUZET-LES-ALES;;683
30056;30;LA BRUGUIERE;;338
30057;30;CABRIERES;;1727
30058;30;LA CADIERE-ET-CAMBO;;222
30059;30;LE CAILAR;;2446
30060;30;CAISSARGUES;30132;4231
30061;30;LA CALMETTE;30190;2390
30062;30;CALVISSON;30420;5997
30064;30;CAMPESTRE-ET-LUC;;124
30065;30;CANAULES-ET-ARGENTIERES;;470
30066;30;CANNES-ET-CLAIRAN;;545
30067;30;LA CAPELLE-ET-MASMOLENE;;418
30068;30;CARDET;;922
30069;30;CARNAS;;516
30070;30;CARSAN;;774
30071;30;CASSAGNOLES;;397
30072;30;CASTELNAU-VALENCE;;475
30073;30;CASTILLON-DU-GARD;30210;1759
30074;30;CAUSSE-BEGON;;24
30075;30;CAVEIRAC;30820;4420
30076;30;CAVILLARGUES;;883
30077;30;CENDRAS;;1749
30079;30;CHAMBON;;267
30080;30;CHAMBORIGAUD;;881
30081;30;CHUSCLAN;;993
30082;30;CLARENSAC;30870;4305
30083;30;CODOGNAN;30920;2456
30084;30;CODOLET;;629
30085;30;COLLIAS;;1080
30086;30;COLLORGUES;;644
30087;30;COLOGNAC;;234
30088;30;COMBAS;;650
30089;30;COMPS;;1787
30090;30;CONCOULES;;266
30091;30;CONGENIES;;1701
30092;30;CONNAUX;;1741
30093;30;CONQUEYRAC;;97
30094;30;CORBES;;147
30095;30;CORCONNE;;599
30096;30;CORNILLON;;970
30097;30;COURRY;;284
30098;30;CRESPIAN;;439
30099;30;CROS;;249
30100;30;CRUVIERS-LASCOURS;;709
30101;30;DEAUX;;667
30102;30;DIONS;;552
30103;30;DOMAZAN;;950
30104;30;DOMESSARGUES;;761
30105;30;DOURBIES;;144
30106;30;DURFORT-ET-SAINT-MARTIN-DE-SOSSENAC;;745
30107;30;ESTEZARGUES;;613
30108;30;L'ESTRECHURE;;162
30109;30;EUZET;;473
30110;30;FLAUX;;388
30111;30;FOISSAC;;447
30112;30;FONS;;1608
30113;30;FONS-SUR-LUSSAN;;240
30114;30;FONTANES;;695
30115;30;FONTARECHES;;260
30116;30;FOURNES;;1089
30117;30;FOURQUES;;2852
30119;30;FRESSAC;;162
30120;30;GAGNIERES;;1099
30121;30;GAILHAN;;254
30122;30;GAJAN;;718
30123;30;GALLARGUES-LE-MONTUEUX;30660;3734
30124;30;LE GARN;;216
30125;30;GARONS;30128;4990
30126;30;GARRIGUES-SAINTE-EULALIE;;749
30127;30;GAUJAC;;1105
30128;30;GENERAC;30510;4139
30129;30;GENERARGUES;;714
30130;30;GENOLHAC;;846
30131;30;GOUDARGUES;;1139
30132;30;LA GRAND-COMBE;;5094
30133;30;LE GRAU-DU-ROI;;8492
30134;30;ISSIRAC;;313
30135;30;JONQUIERES-SAINT-VINCENT;;3889
30136;30;JUNAS;;1146
30137;30;LAMELOUZE;;140
30138;30;LANGLADE;;2277
30139;30;LANUEJOLS;;373
30140;30;LASALLE;30460;1117
30141;30;LAUDUN-L'ARDOISE;;6449
30142;30;LAVAL-PRADEL;;1155
30143;30;LAVAL-SAINT-ROMAN;;218
30144;30;LECQUES;;471
30145;30;LEDENON;;1645
30146;30;LEDIGNAN;;1505
30147;30;LEZAN;;1539
30148;30;LIOUC;;330
30149;30;LIRAC;;947
30150;30;LOGRIAN-FLORIAN;;270
30151;30;LUSSAN;;510
30152;30;LES MAGES;;2078
30153;30;MALONS-ET-ELZE;;125
30154;30;MANDAGOUT;;406
30155;30;MANDUEL;;7040
30156;30;MARGUERITTES;30320;8820
30158;30;MARTIGNARGUES;;441
30159;30;LE MARTINET;;746
30160;30;MARUEJOLS-LES-GARDON;;265
30161;30;MASSANES;;207
30162;30;MASSILLARGUES-ATTUECH;;682
30163;30;MAURESSARGUES;;176
30164;30;MEJANNES-LE-CLAP;;730
30165;30;MEJANNES-LES-ALES;;1230
30166;30;MEYNES;30840;2654
30167;30;MEYRANNES;;810
30168;30;MIALET;;636
30169;30;MILHAUD;30540;5855
30170;30;MOLIERES-CAVAILLAC;;955
30171;30;MOLIERES-SUR-CEZE;30410;1231
30172;30;MONOBLET;;766
30173;30;MONS;;1757
30174;30;MONTAREN-ET-SAINT-MEDIERS;30700;1440
30175;30;MONTCLUS;;195
30176;30;MONTDARDIER;;198
30177;30;MONTEILS;;666
30178;30;MONTFAUCON;;1559
30179;30;MONTFRIN;30490;3215
30180;30;MONTIGNARGUES;;587
30181;30;MONTMIRAT;;463
30182;30;MONTPEZAT;;1389
30183;30;MOULEZAN;;669
30184;30;MOUSSAC;;1535
30185;30;MUS;;1450
30186;30;NAGES-ET-SOLORGUES;;1972
30187;30;NAVACELLES;;313
30188;30;NERS;;723
30189;30;NIMES;30900;150786
30191;30;ORSAN;;1214
30192;30;ORTHOUX-SERIGNAC-QUILHAN;;441
30193;30;PARIGNARGUES;;700
30194;30;PEYREMALE;;282
30195;30;PEYROLLES;;37
30196;30;LE PIN;;465
30197;30;LES PLANS;;281
30198;30;LES PLANTIERS;;265
30199;30;POMMIERS;;56
30200;30;POMPIGNAN;;971
30201;30;PONTEILS-ET-BRESIS;;375
30202;30;PONT-SAINT-ESPRIT;;10561
30203;30;PORTES;30530;342
30204;30;POTELIERES;;368
30205;30;POUGNADORESSE;;253
30206;30;POULX;30320;4252
30207;30;POUZILHAC;;739
30208;30;PUECHREDON;;45
30209;30;PUJAUT;;4052
30210;30;QUISSAC;30260;3332
30211;30;REDESSAN;;4155
30212;30;REMOULINS;30210;2302
30213;30;REVENS;;20
30214;30;RIBAUTE-LES-TAVERNES;;2161
30215;30;RIVIERES;;394
30216;30;ROBIAC-ROCHESSADOULE;;838
30217;30;ROCHEFORT-DU-GARD;30650;7814
30218;30;ROCHEGUDE;;260
30219;30;ROGUES;;108
30220;30;ROQUEDUR;;266
30221;30;ROQUEMAURE;30150;5611
30222;30;LA ROQUE-SUR-CEZE;;186
30223;30;ROUSSON;;4365
30224;30;LA ROUVIERE;;622
30225;30;SABRAN;;1681
30226;30;SAINT-ALEXANDRE;;1268
30227;30;SAINT-AMBROIX;;3391
30228;30;SAINTE-ANASTASIE;;1755
30229;30;SAINT-ANDRE-DE-MAJENCOULES;;608
30230;30;SAINT-ANDRE-DE-ROQUEPERTUIS;;598
30231;30;SAINT-ANDRE-DE-VALBORGNE;;375
30232;30;SAINT-ANDRE-D'OLERARGUES;;449
30233;30;SAINT-BAUZELY;;666
30234;30;SAINT-BENEZET;;291
30235;30;SAINT-BONNET-DU-GARD;;865
30236;30;SAINT-BONNET-DE-SALENDRINQUE;;120
30237;30;SAINT-BRES;;663
30238;30;SAINT-BRESSON;;62
30239;30;SAINTE-CECILE-D'ANDORGE;;597
30240;30;SAINT-CESAIRE-DE-GAUZIGNAN;;390
30241;30;SAINT-CHAPTES;;1945
30242;30;SAINT-CHRISTOL-DE-RODIERES;;164
30243;30;SAINT-CHRISTOL-LEZ-ALES;;7237
30244;30;SAINT-CLEMENT;;365
30245;30;SAINT-COME-ET-MARUEJOLS;;818
30246;30;SAINTE-CROIX-DE-CADERLE;;116
30247;30;SAINT-DENIS;;297
30248;30;SAINT-DEZERY;;466
30249;30;SAINT-DIONISY;;1083
30250;30;SAINT-ETIENNE-DE-L'OLM;;417
30251;30;SAINT-ETIENNE-DES-SORTS;;560
30252;30;SAINT-FELIX-DE-PALLIERES;;234
30253;30;SAINT-FLORENT-SUR-AUZONNET;30960;1185
30254;30;SAINT-GENIES-DE-COMOLAS;;2036
30255;30;SAINT-GENIES-DE-MALGOIRES;30190;3084
30256;30;SAINT-GERVAIS;;777
30257;30;SAINT-GERVASY;;2026
30258;30;SAINT-GILLES;;14039
30259;30;SAINT-HILAIRE-DE-BRETHMAS;;4582
30260;30;SAINT-HILAIRE-D'OZILHAN;;1102
30261;30;SAINT-HIPPOLYTE-DE-CATON;;237
30262;30;SAINT-HIPPOLYTE-DE-MONTAIGU;;267
30263;30;SAINT-HIPPOLYTE-DU-FORT;;3942
30264;30;SAINT-JEAN-DE-CEYRARGUES;;171
30265;30;SAINT-JEAN-DE-CRIEULON;;243
30266;30;SAINT-JEAN-DE-MARUEJOLS-ET-AVEJAN;;863
30267;30;SAINT-JEAN-DE-SERRES;;535
30268;30;SAINT-JEAN-DE-VALERISCLE;;641
30269;30;SAINT-JEAN-DU-GARD;;2608
30270;30;SAINT-JEAN-DU-PIN;;1556
30271;30;SAINT-JULIEN-DE-CASSAGNAS;;736
30272;30;SAINT-JULIEN-DE-LA-NEF;;149
30273;30;SAINT-JULIEN-DE-PEYROLAS;;1469
30274;30;SAINT-JULIEN-LES-ROSIERS;;3463
30275;30;SAINT-JUST-ET-VACQUIERES;;320
30276;30;SAINT-LAURENT-D'AIGOUZE;;3581
30277;30;SAINT-LAURENT-DE-CARNOLS;;509
30278;30;SAINT-LAURENT-DES-ARBRES;;3068
30279;30;SAINT-LAURENT-LA-VERNEDE;;669
30280;30;SAINT-LAURENT-LE-MINIER;;371
30281;30;SAINT-MAMERT-DU-GARD;;1675
30282;30;SAINT-MARCEL-DE-CAREIRET;;878
30283;30;SAINT-MARTIAL;;186
30284;30;SAINT-MARTIN-DE-VALGALGUES;;4559
30285;30;SAINT-MAURICE-DE-CAZEVIEILLE;;762
30286;30;SAINT-MAXIMIN;;788
30287;30;SAINT-MICHEL-D'EUZET;;668
30288;30;SAINT-NAZAIRE;30200;1281
30289;30;SAINT-NAZAIRE-DES-GARDIES;;88
30290;30;SAINT-PAULET-DE-CAISSON;30130;1889
30291;30;SAINT-PAUL-LA-COSTE;;296
30292;30;SAINT-PONS-LA-CALM;;464
30293;30;SAINT-PRIVAT-DE-CHAMPCLOS;;354
30294;30;SAINT-PRIVAT-DES-VIEUX;;5403
30295;30;SAINT-QUENTIN-LA-POTERIE;;3127
30296;30;SAINT-ROMAN-DE-CODIERES;;165
30297;30;SAINT-SAUVEUR-CAMPRIEU;;235
30298;30;SAINT-SEBASTIEN-D'AIGREFEUILLE;;522
30299;30;SAINT-SIFFRET;;1145
30300;30;SAINT-THEODORIT;;550
30301;30;SAINT-VICTOR-DES-OULES;;314
30302;30;SAINT-VICTOR-LA-COSTE;;2181
30303;30;SAINT-VICTOR-DE-MALCAP;;860
30304;30;SALAZAC;;192
30305;30;SALINDRES;;3610
30306;30;SALINELLES;;562
30307;30;LES SALLES-DU-GARDON;;2626
30308;30;SANILHAC-SAGRIES;;825
30309;30;SARDAN;30260;338
30310;30;SAUMANE;;287
30311;30;SAUVE;30610;1925
30312;30;SAUVETERRE;;2108
30313;30;SAUZET;;765
30314;30;SAVIGNARGUES;;239
30315;30;SAZE;30650;2158
30316;30;SENECHAS;;248
30317;30;SERNHAC;30210;1781
30318;30;SERVAS;;212
30319;30;SERVIERS-ET-LABAUME;;641
30320;30;SEYNES;;161
30321;30;SOMMIERES;30250;5113
30322;30;SOUDORGUES;;273
30323;30;SOUSTELLE;;124
30324;30;SOUVIGNARGUES;;892
30325;30;SUMENE;30440;1422
30326;30;TAVEL;;2066
30327;30;THARAUX;;58
30328;30;THEZIERS;;1058
30329;30;THOIRAS;;454
30330;30;TORNAC;;960
30331;30;TRESQUES;;1856
30332;30;TREVES;;114
30333;30;UCHAUD;;4467
30334;30;UZES;30700;8716
30335;30;VABRES;;138
30336;30;VALLABREGUES;;1408
30337;30;VALLABRIX;;428
30338;30;VALLERARGUES;;146
30339;30;VAL-D'AIGOUAL;;1436
30340;30;VALLIGUIERES;;602
30341;30;VAUVERT;30600;11610
30342;30;VENEJAN;;1312
30343;30;VERFEUIL;;612
30344;30;VERGEZE;;5384
30345;30;LA VERNAREDE;;344
30346;30;VERS-PONT-DU-GARD;;1827
30347;30;VESTRIC-ET-CANDIAC;;1400
30348;30;VEZENOBRES;;1918
30349;30;VIC-LE-FESQ;;549
30350;30;LE VIGAN;30120;3890
30351;30;VILLENEUVE-LES-AVIGNON;;12617
30352;30;VILLEVIEILLE;;1826
30353;30;VISSEC;;68
30354;30;MONTAGNAC;;204
30355;30;SAINT-PAUL-LES-FONTS;;1050
30356;30;RODILHAN;30230;3023
31001;31;AGASSAC;;125
31002;31;AIGNES;;247
31003;31;AIGREFEUILLE;;1301
31004;31;AYGUESVIVES;;2729
31005;31;ALAN;;301
31006;31;ALBIAC;;227
31007;31;AMBAX;;64
31008;31;ANAN;;257
31009;31;ANTICHAN-DE-FRONTIGNES;;189
31010;31;ANTIGNAC;;102
31011;31;ARBAS;;274
31012;31;ARBON;;101
31013;31;ARDIEGE;;369
31014;31;ARGUENOS;;85
31015;31;ARGUT-DESSOUS;;23
31017;31;ARLOS;;103
31018;31;ARNAUD-GUILHEM;;231
31019;31;ARTIGUE;;33
31020;31;ASPET;;946
31021;31;ASPRET-SARRAT;;133
31022;31;AUCAMVILLE;31140;9062
31023;31;AULON;;315
31024;31;AURAGNE;;426
31025;31;AUREVILLE;;936
31026;31;AURIAC-SUR-VENDINELLE;;1076
31027;31;AURIBAIL;;205
31028;31;AURIGNAC;;1313
31029;31;AURIN;;341
31030;31;AUSSEING;;79
31031;31;AUSSON;;610
31032;31;AUSSONNE;31840;7289
31033;31;AUTERIVE;;10018
31034;31;AUZAS;;240
31035;31;AUZEVILLE-TOLOSANE;31320;4335
31036;31;AUZIELLE;;1626
31037;31;AVIGNONET-LAURAGAIS;;1614
31038;31;AZAS;;675
31039;31;BACHAS;;83
31040;31;BACHOS;;36
31041;31;BAGIRY;;115
31042;31;BAGNERES-DE-LUCHON;;2428
31043;31;BALESTA;;146
31044;31;BALMA;31130;16912
31045;31;BARBAZAN;;506
31046;31;BAREN;;12
31047;31;BAX;;93
31048;31;BAZIEGE;31450;3453
31049;31;BAZUS;;593
31050;31;BEAUCHALOT;;652
31051;31;BEAUFORT;;472
31052;31;BEAUMONT-SUR-LEZE;;1619
31053;31;BEAUPUY;;1368
31054;31;BEAUTEVILLE;;185
31055;31;BEAUVILLE;;176
31056;31;BEAUZELLE;31700;7056
31057;31;BELBERAUD;;1556
31058;31;BELBEZE-DE-LAURAGAIS;;129
31059;31;BELBEZE-EN-COMMINGES;;120
31060;31;BELESTA-EN-LAURAGAIS;;116
31061;31;BELLEGARDE-SAINTE-MARIE;;203
31062;31;BELLESSERRE;;111
31063;31;BENQUE;;168
31064;31;BENQUE-DESSOUS-ET-DESSUS;;27
31065;31;BERAT;;3093
31066;31;BESSIERES;31660;4189
31067;31;BEZINS-GARRAUX;;42
31068;31;BILLIERE;;27
31069;31;BLAGNAC;31700;26014
31070;31;BLAJAN;;459
31071;31;BOIS-DE-LA-PIERRE;;444
31072;31;BOISSEDE;;70
31073;31;BONDIGOUX;;680
31074;31;BONREPOS-RIQUET;;296
31075;31;BONREPOS-SUR-AUSSONNELLE;;1247
31076;31;BORDES-DE-RIVIERE;;483
31077;31;LE BORN;;608
31078;31;BOUDRAC;;149
31079;31;BOULOC;;4812
31080;31;BOULOGNE-SUR-GESSE;;1682
31081;31;BOURG-D'OUEIL;;5
31082;31;BOURG-SAINT-BERNARD;;1132
31083;31;BOUSSAN;;235
31084;31;BOUSSENS;;1085
31085;31;BOUTX;;252
31086;31;BOUZIN;;92
31087;31;BRAGAYRAC;;325
31088;31;BRAX;;2957
31089;31;BRETX;;685
31090;31;BRIGNEMONT;;379
31091;31;BRUGUIERES;;6052
31092;31;BURGALAYS;;120
31093;31;LE BURGAUD;;968
31094;31;BUZET-SUR-TARN;;2921
31095;31;CABANAC-CAZAUX;;129
31096;31;CABANAC-SEGUENVILLE;;181
31097;31;LE CABANIAL;;474
31098;31;CADOURS;;1108
31099;31;CAIGNAC;;403
31100;31;CALMONT;;2402
31101;31;CAMBERNARD;;471
31102;31;CAMBIAC;;223
31103;31;CANENS;;59
31104;31;CAPENS;;690
31105;31;CARAGOUDES;;233
31106;31;CARAMAN;;2591
31107;31;CARBONNE;;5902
31108;31;CARDEILHAC;;271
31109;31;CASSAGNABERE-TOURNAS;;470
31110;31;CASSAGNE;;657
31111;31;CASTAGNAC;;283
31112;31;CASTAGNEDE;;195
31113;31;CASTANET-TOLOSAN;;14462
31114;31;CASTELBIAGUE;;244
31115;31;CASTELGAILLARD;;60
31116;31;CASTELGINEST;31780;10799
31117;31;CASTELMAUROU;;4458
31118;31;CASTELNAU-D'ESTRETEFONDS;;6682
31119;31;CASTELNAU-PICAMPEAU;;213
31120;31;LE CASTERA;;736
31121;31;CASTERA-VIGNOLES;;64
31122;31;CASTIES-LABRANDE;;115
31123;31;CASTILLON-DE-LARBOUST;;75
31124;31;CASTILLON-DE-SAINT-MARTORY;;396
31125;31;CATHERVIELLE;;36
31126;31;CAUBIAC;;406
31127;31;CAUBOUS;;5
31128;31;CAUJAC;;872
31129;31;CAZARILH-LASPENES;;21
31130;31;CAZARIL-TAMBOURES;;87
31131;31;CAZAUNOUS;;71
31132;31;CAZAUX-LAYRISSE;;65
31133;31;CAZEAUX-DE-LARBOUST;;103
31134;31;CAZENEUVE-MONTAUT;;83
31135;31;CAZERES;;4871
31136;31;CEPET;;2197
31137;31;CESSALES;;155
31138;31;CHARLAS;;256
31139;31;CHAUM;;199
31140;31;CHEIN-DESSUS;;184
31141;31;CIADOUX;;220
31142;31;CIER-DE-LUCHON;;246
31143;31;CIER-DE-RIVIERE;;285
31144;31;CIERP-GAUD;;742
31145;31;CINTEGABELLE;;2979
31146;31;CIRES;;14
31147;31;CLARAC;;670
31148;31;CLERMONT-LE-FORT;;524
31149;31;COLOMIERS;31770;40529
31150;31;CORNEBARRIEU;;7478
31151;31;CORRONSAC;;882
31152;31;COUEILLES;;99
31153;31;COULADERE;;428
31155;31;COURET;;233
31156;31;COX;;370
31157;31;CUGNAUX;31270;19597
31158;31;CUGURON;;185
31159;31;LE CUING;;477
31160;31;DAUX;;2460
31161;31;DEYME;;1258
31162;31;DONNEVILLE;;1166
31163;31;DREMIL-LAFAGE;;2714
31164;31;DRUDAS;;208
31165;31;EAUNES;;6447
31166;31;EMPEAUX;;283
31167;31;ENCAUSSE-LES-THERMES;;714
31168;31;EOUX;;130
31169;31;ESCALQUENS;31750;7129
31170;31;ESCANECRABE;;256
31171;31;ESPANES;;311
31172;31;ESPARRON;;48
31173;31;ESPERCE;;269
31174;31;ESTADENS;;542
31175;31;ESTANCARBON;;618
31176;31;ESTENOS;;196
31177;31;EUP;;138
31178;31;FABAS;;203
31179;31;LE FAGET;;342
31180;31;FALGA;;145
31181;31;LE FAUGA;;2117
31182;31;FENOUILLET;31150;5366
31183;31;FIGAROL;;326
31184;31;FLOURENS;31130;2094
31185;31;FOLCARDE;;118
31186;31;FONBEAUZARD;31140;3041
31187;31;FONSORBES;;12499
31188;31;FONTENILLES;;6054
31189;31;FORGUES;;224
31190;31;FOS;;233
31191;31;FOUGARON;;98
31192;31;FOURQUEVAUX;;797
31193;31;LE FOUSSERET;;1934
31194;31;FRANCARVILLE;;171
31195;31;FRANCAZAL;;32
31196;31;FRANCON;;247
31197;31;FRANQUEVIELLE;;335
31198;31;LE FRECHET;;104
31199;31;FRONSAC;;207
31200;31;FRONTIGNAN-DE-COMMINGES;;83
31201;31;FRONTIGNAN-SAVES;;73
31202;31;FRONTON;31620;6420
31203;31;FROUZINS;31270;9454
31204;31;FUSTIGNAC;;85
31205;31;GAGNAC-SUR-GARONNE;;3157
31206;31;GAILLAC-TOULZA;;1326
31207;31;GALIE;;84
31208;31;GANTIES;;332
31209;31;GARAC;;151
31210;31;GARDOUCH;;1307
31211;31;GARGAS;;710
31212;31;GARIDECH;;1942
31213;31;GARIN;;158
31215;31;GAURE;;482
31216;31;GEMIL;;279
31217;31;GENOS;;69
31218;31;GENSAC-DE-BOULOGNE;;119
31219;31;GENSAC-SUR-GARONNE;;449
31220;31;GIBEL;;381
31221;31;GOUAUX-DE-LARBOUST;;69
31222;31;GOUAUX-DE-LUCHON;;46
31223;31;GOUDEX;;44
31224;31;GOURDAN-POLIGNAN;;1389
31225;31;GOUTEVERNISSE;;189
31226;31;GOUZENS;;87
31227;31;GOYRANS;;879
31228;31;GRAGNAGUE;;2017
31229;31;GRATENS;;713
31230;31;GRATENTOUR;;4466
31231;31;GRAZAC;;699
31232;31;GRENADE;;9010
31233;31;GREPIAC;;1030
31234;31;LE GRES;;448
31235;31;GURAN;;45
31236;31;HERRAN;;74
31237;31;HIS;;262
31238;31;HUOS;;493
31239;31;L'ISLE-EN-DODON;;1662
31240;31;ISSUS;;611
31241;31;IZAUT-DE-L'HOTEL;;300
31242;31;JURVIELLE;;20
31243;31;JUZES;;73
31244;31;JUZET-DE-LUCHON;;398
31245;31;JUZET-D'IZAUT;;193
31246;31;LABARTHE-INARD;;881
31247;31;LABARTHE-RIVIERE;;1331
31248;31;LABARTHE-SUR-LEZE;;6376
31249;31;LABASTIDE-BEAUVOIR;;1285
31250;31;LABASTIDE-CLERMONT;;692
31251;31;LABASTIDE-PAUMES;;146
31252;31;LABASTIDE-SAINT-SERNIN;;1980
31253;31;LABASTIDETTE;;2975
31254;31;LABEGE;31670;4150
31255;31;LABROQUERE;;329
